episode,step,hand_pos_array,cube_pos_array,pillar1_pos_array,pillar2_pos_array,pillar3_pos_array,pillar4_pos_array,destination_pos_array,finger_distance_array,pos_action_array
0,1734,"[0.45459628105163574, 0.14104728400707245, 0.5967467427253723]","[0.4982477128505707, 0.13811153173446655, 0.4596152603626251]","[0.3854042887687683, 0.0628577247262001, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100086987018585]","[0.5600554943084717, -9.439027053304017e-07, 0.4750005900859833]","[0.6710078716278076, 0.00010268991172779351, 0.4750005006790161]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",0.016879812,"[[4.090506076812744, -1.4669852256774902, -1.8121830224990845, -1.1646134853363037, 1.2152869701385498, 0.8769934177398682, 0.02500000037252903, 0.02500000037252903]]"
0,1735,"[0.45475077629089355, 0.14114195108413696, 0.5967650413513184]","[0.4983983635902405, 0.13820871710777283, 0.4596319794654846]","[0.3854042887687683, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678870677948, 0.4100086987018585]","[0.5600265860557556, -2.906133704527747e-05, 0.4750038683414459]","[0.6710253357887268, 7.260168058564886e-05, 0.4750041961669922]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.016879786,"[[4.090262413024902, -1.4675166606903076, -1.8116421699523926, -1.1645468473434448, 1.215378761291504, 0.8767434358596802, 0.02500000037252903, 0.02500000037252903]]"
0,1736,"[0.4548981189727783, 0.14122773706912994, 0.5967838168144226]","[0.49854180216789246, 0.13829664885997772, 0.45964980125427246]","[0.3854043185710907, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100086987018585]","[0.5600467324256897, 7.928969353088178e-06, 0.4750029146671295]","[0.6709915995597839, 0.00010482936340849847, 0.47500357031822205]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.016879786,"[[4.090027332305908, -1.468018651008606, -1.8111274242401123, -1.1644856929779053, 1.2154669761657715, 0.8765029907226562, 0.02500000037252903, 0.02500000037252903]]"
0,1737,"[0.4550383985042572, 0.14130546152591705, 0.5968033075332642]","[0.4986785650253296, 0.1383766382932663, 0.45966804027557373]","[0.3854043185710907, 0.0628577247262001, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100086987018585]","[0.5600503087043762, -1.2001097275060602e-05, 0.4750005900859833]","[0.6710233092308044, 9.108333324547857e-05, 0.47500139474868774]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.016879799,"[[4.089800834655762, -1.4684933423995972, -1.8106374740600586, -1.1644299030303955, 1.2155522108078003, 0.8762715458869934, 0.02500000037252903, 0.02500000037252903]]"
0,1738,"[0.45517203211784363, 0.14137592911720276, 0.5968232750892639]","[0.49880871176719666, 0.13844910264015198, 0.45968693494796753]","[0.3854042887687683, 0.0628577321767807, 0.4271836280822754]","[0.358350545167923, 0.05465678870677948, 0.4100086987018585]","[0.5600248575210571, -2.1945017579128034e-05, 0.4750041365623474]","[0.671014130115509, 7.445829396601766e-05, 0.47500407695770264]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",0.016879812,"[[4.089582443237305, -1.468942642211914, -1.8101717233657837, -1.1643784046173096, 1.2156336307525635, 0.8760495185852051, 0.02500000037252903, 0.02500000037252903]]"
0,1739,"[0.45529934763908386, 0.14143984019756317, 0.5968432426452637]","[0.49893271923065186, 0.1385149210691452, 0.45970582962036133]","[0.3854042887687683, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100086987018585]","[0.5600568056106567, 1.026508107315749e-05, 0.4750039875507355]","[0.6709913015365601, 0.00011329273547744378, 0.4750047028064728]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.01687981,"[[4.089372158050537, -1.4693677425384521, -1.8097280263900757, -1.1643314361572266, 1.215712547302246, 0.8758358359336853, 0.0, 0.0]]"
0,1740,"[0.45542001724243164, 0.14149892330169678, 0.596866250038147]","[0.49921277165412903, 0.13821575045585632, 0.4593954086303711]","[0.3854043185710907, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678125619888, 0.4100086987018585]","[0.5600441098213196, -2.4834744181134738e-05, 0.47500142455101013]","[0.6710288524627686, 7.83358482294716e-05, 0.4750027358531952]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.014103797,"[[4.089168548583984, -1.4697692394256592, -1.809303641319275, -1.1642861366271973, 1.2157893180847168, 0.8756130337715149, 0.0, 0.0]]"
0,1741,"[0.45553529262542725, 0.14155085384845734, 0.5968998670578003]","[0.4993992745876312, 0.13811880350112915, 0.45615971088409424]","[0.3854042887687683, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678125619888, 0.4100086987018585]","[0.5600311160087585, -5.734851583838463e-06, 0.4750036299228668]","[0.6710001230239868, 8.737911412026733e-05, 0.475003182888031]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.011932123,"[[4.088973522186279, -1.470144271850586, -1.8088958263397217, -1.1642366647720337, 1.215860366821289, 0.8754013180732727, 0.0, 0.0]]"
0,1742,"[0.4556449055671692, 0.1415978968143463, 0.5969367027282715]","[0.4995857775211334, 0.13802185654640198, 0.4502018094062805]","[0.3854042887687683, 0.0628577321767807, 0.4271836280822754]","[0.3583505153656006, 0.05465678870677948, 0.4100087285041809]","[0.5600577592849731, 3.9858423406258225e-06, 0.47500303387641907]","[0.6710026264190674, 0.00010583068797132, 0.4750009775161743]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",0.010094791,"[[4.088786602020264, -1.470497965812683, -1.8085068464279175, -1.164185881614685, 1.2159284353256226, 0.8751993775367737, 0.0, 0.0]]"
0,1743,"[0.45574939250946045, 0.14164035022258759, 0.5969743132591248]","[0.4997722804546356, 0.1379249095916748, 0.44152167439460754]","[0.3854042887687683, 0.0628577247262001, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100086987018585]","[0.5600302815437317, -2.7742320526158437e-05, 0.47500309348106384]","[0.6710289716720581, 7.2538859967608e-05, 0.47500383853912354]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.008540358,"[[4.088607311248779, -1.4708328247070312, -1.8081367015838623, -1.1641355752944946, 1.2159940004348755, 0.8750064969062805, 0.0, 0.0]]"
0,1744,"[0.45584920048713684, 0.14167876541614532, 0.597010612487793]","[0.4999587833881378, 0.13782796263694763, 0.4301193058490753]","[0.3854043185710907, 0.06285770982503891, 0.4271836280822754]","[0.358350545167923, 0.05465678125619888, 0.4100086987018585]","[0.560039222240448, 1.3716507965000346e-06, 0.4750029742717743]","[0.6709930300712585, 9.696164488559589e-05, 0.47500309348106384]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.0072252774,"[[4.08843469619751, -1.4711501598358154, -1.807785153388977, -1.1640875339508057, 1.2160567045211792, 0.8748224973678589, 0.0, 0.0]]"
0,1745,"[0.45594432950019836, 0.14171376824378967, 0.5970450043678284]","[0.5007368326187134, 0.13861587643623352, 0.42539897561073303]","[0.3854043185710907, 0.0628577321767807, 0.4271836280822754]","[0.358350545167923, 0.05465679243206978, 0.4100087285041809]","[0.5600554943084717, -9.475334081798792e-07, 0.4750005900859833]","[0.6710146069526672, 9.898835560306907e-05, 0.4750004708766937]","[[0.5000171661376953, 0.20000296831130981, 0.4050002992153168]]",0.0061127273,"[[4.088269233703613, -1.4714511632919312, -1.8074506521224976, -1.1640422344207764, 1.216117262840271, 0.8746463060379028, 0.0, 0.0]]"
0,1746,"[0.4560348689556122, 0.14174622297286987, 0.5970777869224548]","[0.5004793405532837, 0.13852232694625854, 0.42504268884658813]","[0.3854043185710907, 0.0628577247262001, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100086987018585]","[0.5600265860557556, -2.9067261493764818e-05, 0.4750038683414459]","[0.6710211634635925, 7.144865958252922e-05, 0.4750042259693146]","[[0.4999998211860657, 0.19999973475933075, 0.405000239610672]]",0.0051714415,"[[4.088110446929932, -1.471737265586853, -1.8071337938308716, -1.1639991998672485, 1.2161754369735718, 0.874477744102478, 0.0, 0.0]]"
0,1747,"[0.4561211168766022, 0.1417759656906128, 0.5971084237098694]","[0.5004615783691406, 0.13854500651359558, 0.42501136660575867]","[0.3854043185710907, 0.0628577247262001, 0.4271836280822754]","[0.358350545167923, 0.05465678870677948, 0.4100087285041809]","[0.5600466728210449, 7.91834099800326e-06, 0.4750029146671295]","[0.6709922552108765, 0.00010730719804996625, 0.4750039875507355]","[[0.5000013709068298, 0.20000025629997253, 0.40500009059906006]]",0.0043751244,"[[4.087958812713623, -1.4720088243484497, -1.8068324327468872, -1.1639591455459595, 1.2162312269210815, 0.8743163347244263, 0.0, 0.0]]"
0,1748,"[0.4562031030654907, 0.14180338382720947, 0.5971372723579407]","[0.5004565715789795, 0.13854724168777466, 0.42500659823417664]","[0.3854043185710907, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100087285041809]","[0.560050368309021, -1.1986851859546732e-05, 0.4750005900859833]","[0.6710278987884521, 8.906232687877491e-05, 0.47500163316726685]","[[0.5000010132789612, 0.20000024139881134, 0.40499988198280334]]",0.003701433,"[[4.087812900543213, -1.4722669124603271, -1.8065463304519653, -1.1639211177825928, 1.2162851095199585, 0.8741620779037476, 0.0, 0.0]]"
0,1749,"[0.4562813341617584, 0.14182838797569275, 0.5971644520759583]","[0.500455379486084, 0.13854975998401642, 0.4250245988368988]","[0.3854043185710907, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678125619888, 0.4100087285041809]","[0.5600247979164124, -2.195265915361233e-05, 0.4750041365623474]","[0.6710037589073181, 8.13803417258896e-05, 0.47500351071357727]","[[0.5000001788139343, 0.20000006258487701, 0.4049999713897705]]",0.0031314692,"[[4.087673664093018, -1.4725122451782227, -1.8062745332717896, -1.1638857126235962, 1.216336727142334, 0.8740146160125732, 0.0, 0.0]]"
0,1750,"[0.4563559293746948, 0.1418512910604477, 0.5971899032592773]","[0.5004532933235168, 0.13855184614658356, 0.42502373456954956]","[0.3854043185710907, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678870677948, 0.4100086987018585]","[0.5600569248199463, 1.0273686712025665e-05, 0.4750039875507355]","[0.67099928855896, 0.0001090836594812572, 0.47500309348106384]","[[0.5000000596046448, 0.2000000923871994, 0.4049999415874481]]",0.0026492674,"[[4.087540149688721, -1.4727452993392944, -1.806016445159912, -1.163852334022522, 1.2163861989974976, 0.8738735318183899, 0.0, 0.0]]"
0,1751,"[0.4564269185066223, 0.14187264442443848, 0.597213625907898]","[0.5004552006721497, 0.1385527402162552, 0.42502260208129883]","[0.3854043185710907, 0.0628577396273613, 0.4271836280822754]","[0.358350545167923, 0.05465679243206978, 0.4100087285041809]","[0.5600438714027405, -2.4874880182323977e-05, 0.4750014543533325]","[0.6710274815559387, 7.524680404458195e-05, 0.47500330209732056]","[[0.5000002980232239, 0.2000001072883606, 0.4049999713897705]]",0.0022413246,"[[4.087411880493164, -1.4729665517807007, -1.8057712316513062, -1.1638214588165283, 1.2164338827133179, 0.8737385869026184, 0.0, 0.0]]"
0,1752,"[0.4564945697784424, 0.1418919563293457, 0.597235918045044]","[0.5004509091377258, 0.13855351507663727, 0.4250265955924988]","[0.3854042887687683, 0.0628577247262001, 0.4271836280822754]","[0.3583505153656006, 0.05465678870677948, 0.4100087285041809]","[0.5600312352180481, -5.650126695400104e-06, 0.4750036299228668]","[0.6709969639778137, 8.958290709415451e-05, 0.47500309348106384]","[[0.4999999403953552, 0.2000000923871994, 0.40499988198280334]]",0.0018962062,"[[4.087289333343506, -1.4731773138046265, -1.8055379390716553, -1.1637928485870361, 1.2164796590805054, 0.8736097812652588, 0.0, 0.0]]"
0,1753,"[0.45655903220176697, 0.14190973341464996, 0.5972568988800049]","[0.5004545450210571, 0.13855311274528503, 0.4250231385231018]","[0.3854042887687683, 0.0628577247262001, 0.4271836280822754]","[0.358350545167923, 0.05465678125619888, 0.4100086987018585]","[0.5600578188896179, 3.993149221059866e-06, 0.47500306367874146]","[0.6710074543952942, 0.00010244564327877015, 0.4750005602836609]","[[0.5000002384185791, 0.2000001072883606, 0.4049999713897705]]",0.001604212,"[[4.087172508239746, -1.4733775854110718, -1.80531644821167, -1.1637656688690186, 1.2165231704711914, 0.8734866380691528, 0.0, 0.0]]"
0,1754,"[0.4566201865673065, 0.1419263631105423, 0.5972766876220703]","[0.5004509091377258, 0.13855351507663727, 0.42502662539482117]","[0.3854043185710907, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100086987018585]","[0.5600302219390869, -2.7696969482349232e-05, 0.47500312328338623]","[0.6710255146026611, 7.287428161362186e-05, 0.4750041365623474]","[[0.4999999403953552, 0.2000000923871994, 0.40499988198280334]]",0.001357201,"[[4.087060451507568, -1.4735678434371948, -1.8051058053970337, -1.1637403964996338, 1.2165653705596924, 0.8733689785003662, 0.0, 0.0]]"
0,1755,"[0.4566786289215088, 0.14194174110889435, 0.5972951650619507]","[0.5004545450210571, 0.13855311274528503, 0.4250231087207794]","[0.3854043185710907, 0.06285770237445831, 0.4271836280822754]","[0.358350545167923, 0.054656777530908585, 0.4100086987018585]","[0.560039222240448, 1.3505555216397624e-06, 0.4750029742717743]","[0.6709921360015869, 0.00010396981087978929, 0.4750034511089325]","[[0.5000002980232239, 0.2000001072883606, 0.4049999713897705]]",0.0011482,"[[4.086953639984131, -1.473748803138733, -1.8049055337905884, -1.1637169122695923, 1.216605544090271, 0.8732563257217407, 0.0, 0.0]]"
0,1756,"[0.4567340910434723, 0.1419561505317688, 0.5973125696182251]","[0.5004509091377258, 0.13855351507663727, 0.42502662539482117]","[0.3854043185710907, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100087285041809]","[0.5600554943084717, -9.16545104701072e-07, 0.4750005900859833]","[0.6710216999053955, 9.225381654687226e-05, 0.4750012457370758]","[[0.4999999403953552, 0.2000000774860382, 0.40499988198280334]]",0.00097139284,"[[4.086851119995117, -1.4739208221435547, -1.8047150373458862, -1.163694977760315, 1.2166439294815063, 0.8731487989425659, 0.0, 0.0]]"
0,1757,"[0.4567868709564209, 0.1419694721698761, 0.5973291397094727]","[0.5004545450210571, 0.13855314254760742, 0.4250231087207794]","[0.3854043185710907, 0.06285770982503891, 0.4271836280822754]","[0.358350545167923, 0.054656777530908585, 0.4100087285041809]","[0.5600265860557556, -2.9070528398733586e-05, 0.4750038683414459]","[0.6710156798362732, 7.393210398731753e-05, 0.47500404715538025]","[[0.5000002980232239, 0.2000001221895218, 0.4049999713897705]]",0.0008218177,"[[4.086753845214844, -1.4740843772888184, -1.8045340776443481, -1.1636745929718018, 1.2166811227798462, 0.8730459809303284, 0.0, 0.0]]"
0,1758,"[0.4568372368812561, 0.14198167622089386, 0.5973444581031799]","[0.5004509091377258, 0.13855350017547607, 0.4250265955924988]","[0.3854043185710907, 0.0628577247262001, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100087285041809]","[0.5600466728210449, 7.950153303681873e-06, 0.4750029146671295]","[0.6709902882575989, 0.00011356997129041702, 0.4750048518180847]","[[0.4999999403953552, 0.2000000923871994, 0.40499988198280334]]",0.00069527223,"[[4.086660861968994, -1.474239468574524, -1.8043619394302368, -1.1636556386947632, 1.2167165279388428, 0.8729480504989624, 0.0, 0.0]]"
0,1759,"[0.45688512921333313, 0.14199282228946686, 0.5973590612411499]","[0.5004546046257019, 0.13855311274528503, 0.4250231087207794]","[0.3854043185710907, 0.0628577396273613, 0.4271836280822754]","[0.358350545167923, 0.05465678870677948, 0.4100087285041809]","[0.560050368309021, -1.2038022759952582e-05, 0.4750005900859833]","[0.6710292100906372, 7.892782014096156e-05, 0.475002646446228]","[[0.5000002980232239, 0.2000001072883606, 0.4049999713897705]]",0.0005882073,"[[4.08657169342041, -1.4743874073028564, -1.804198145866394, -1.1636379957199097, 1.2167505025863647, 0.8728542923927307, 0.0, 0.0]]"
0,1760,"[0.4569307565689087, 0.14200323820114136, 0.5973728895187378]","[0.5004509091377258, 0.13855351507663727, 0.42502662539482117]","[0.3854043185710907, 0.0628577247262001, 0.4271836280822754]","[0.358350545167923, 0.05465678125619888, 0.4100086987018585]","[0.5600248575210571, -2.190610939578619e-05, 0.4750041365623474]","[0.6709980964660645, 9.051678352989256e-05, 0.4750024974346161]","[[0.4999999701976776, 0.2000000774860382, 0.40499988198280334]]",0.0004976433,"[[4.08648681640625, -1.4745279550552368, -1.8040426969528198, -1.163621187210083, 1.216783046722412, 0.8727649450302124, 0.0, 0.0]]"
0,1761,"[0.45697394013404846, 0.1420132964849472, 0.5973855257034302]","[0.5004545450210571, 0.13855309784412384, 0.4250231087207794]","[0.3854043185710907, 0.0628577247262001, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100087285041809]","[0.5600568652153015, 1.0292402293998748e-05, 0.4750039875507355]","[0.6710072755813599, 0.00010141646635020152, 0.4750007092952728]","[[0.5000002384185791, 0.2000001072883606, 0.4049999713897705]]",0.0004210144,"[[4.0864057540893555, -1.4746613502502441, -1.803894281387329, -1.163605809211731, 1.2168140411376953, 0.8726795315742493, 0.0, 0.0]]"
0,1762,"[0.45701536536216736, 0.142022043466568, 0.597398042678833]","[0.5004509091377258, 0.13855350017547607, 0.42502662539482117]","[0.3854043483734131, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678125619888, 0.4100087285041809]","[0.5600439310073853, -2.494784894224722e-05, 0.4750014543533325]","[0.6710257530212402, 7.316625851672143e-05, 0.47500407695770264]","[[0.4999999403953552, 0.2000000774860382, 0.40499988198280334]]",0.00035617652,"[[4.086328029632568, -1.4747886657714844, -1.8037534952163696, -1.1635913848876953, 1.216844081878662, 0.8725981712341309, 0.0, 0.0]]"
0,1763,"[0.45705467462539673, 0.14203029870986938, 0.5974093079566956]","[0.5004546046257019, 0.13855312764644623, 0.4250231087207794]","[0.3854043185710907, 0.0628577247262001, 0.4271836578845978]","[0.358350545167923, 0.05465678125619888, 0.4100087285041809]","[0.5600312352180481, -5.579546268563718e-06, 0.4750036299228668]","[0.670992910861969, 0.00010274658416165039, 0.47500330209732056]","[[0.5000002980232239, 0.2000001221895218, 0.4049999713897705]]",0.00030132596,"[[4.086254119873047, -1.4749091863632202, -1.8036192655563354, -1.1635785102844238, 1.2168726921081543, 0.8725204467773438, 0.0, 0.0]]"
0,1764,"[0.45709195733070374, 0.1420382410287857, 0.5974201560020447]","[0.5004509091377258, 0.13855350017547607, 0.42502662539482117]","[0.3854042887687683, 0.0628577321767807, 0.4271836280822754]","[0.358350545167923, 0.05465678870677948, 0.4100087285041809]","[0.5600578188896179, 3.962204573326744e-06, 0.47500303387641907]","[0.6710196137428284, 9.374538058182225e-05, 0.4750010669231415]","[[0.4999999701976776, 0.2000000923871994, 0.40499988198280334]]",0.0002549245,"[[4.086183547973633, -1.4750239849090576, -1.803491473197937, -1.1635667085647583, 1.2168998718261719, 0.8724461197853088, 0.0, 0.0]]"
0,1765,"[0.45712772011756897, 0.142045259475708, 0.5974307060241699]","[0.5004545450210571, 0.13855309784412384, 0.4250231087207794]","[0.3854043185710907, 0.0628577321767807, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100086987018585]","[0.5600301623344421, -2.7709160349331796e-05, 0.47500312328338623]","[0.6710176467895508, 7.334093970712274e-05, 0.4750039875507355]","[[0.5000002384185791, 0.2000001072883606, 0.4049999713897705]]",0.00021566376,"[[4.086116313934326, -1.4751332998275757, -1.8033703565597534, -1.1635550260543823, 1.2169259786605835, 0.87237548828125, 0.0, 0.0]]"
0,1766,"[0.4571615159511566, 0.1420520842075348, 0.5974404215812683]","[0.5004509091377258, 0.13855351507663727, 0.42502662539482117]","[0.3854042887687683, 0.0628577247262001, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100086987018585]","[0.5600392818450928, 1.3644867067341693e-06, 0.4750029742717743]","[0.6709897518157959, 0.00011316893505863845, 0.4750049412250519]","[[0.4999999403953552, 0.2000000923871994, 0.40499988198280334]]",0.00018245498,"[[4.086051940917969, -1.4752368927001953, -1.8032548427581787, -1.1635442972183228, 1.2169510126113892, 0.8723078370094299, 0.0, 0.0]]"
0,1767,"[0.45719388127326965, 0.14205797016620636, 0.5974496006965637]","[0.5004546046257019, 0.13855312764644623, 0.4250231087207794]","[0.3854043185710907, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678125619888, 0.4100086987018585]","[0.5600554347038269, -9.486429917160422e-07, 0.4750005900859833]","[0.6710292100906372, 7.977033237693831e-05, 0.4750027060508728]","[[0.5000002980232239, 0.2000001072883606, 0.4049999713897705]]",0.00015436027,"[[4.0859904289245605, -1.4753355979919434, -1.8031445741653442, -1.1635347604751587, 1.2169749736785889, 0.8722435832023621, 0.0, 0.0]]"
0,1768,"[0.4572243392467499, 0.14206388592720032, 0.5974583029747009]","[0.5004509091377258, 0.13855348527431488, 0.42502662539482117]","[0.3854042887687683, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100086987018585]","[0.5600265860557556, -2.9077407816657797e-05, 0.4750038683414459]","[0.6709989905357361, 8.932176569942385e-05, 0.4750027060508728]","[[0.4999999701976776, 0.2000000774860382, 0.40499988198280334]]",0.00013058507,"[[4.085931777954102, -1.475429654121399, -1.8030396699905396, -1.1635257005691528, 1.2169979810714722, 0.8721819519996643, 0.0, 0.0]]"
0,1769,"[0.45725372433662415, 0.1420689821243286, 0.5974667072296143]","[0.5004545450210571, 0.13855309784412384, 0.42502307891845703]","[0.3854042887687683, 0.06285770982503891, 0.4271836280822754]","[0.358350545167923, 0.05465678125619888, 0.4100086987018585]","[0.5600466728210449, 7.945607649162412e-06, 0.4750029146671295]","[0.6710058450698853, 0.00010224741708952934, 0.4750007092952728]","[[0.5000002980232239, 0.2000001072883606, 0.4049999713897705]]",0.0001104783,"[[4.085875511169434, -1.4755191802978516, -1.8029401302337646, -1.1635171175003052, 1.21701979637146, 0.8721235990524292, 0.0, 0.0]]"
0,1770,"[0.4572815001010895, 0.14207403361797333, 0.5974743366241455]","[0.5004509091377258, 0.13855351507663727, 0.42502662539482117]","[0.3854042887687683, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100086987018585]","[0.560050368309021, -1.1992171494057402e-05, 0.4750005900859833]","[0.6710266470909119, 7.296751573449001e-05, 0.47500404715538025]","[[0.4999999403953552, 0.2000000774860382, 0.40499988198280334]]",9.345712e-05,"[[4.085822582244873, -1.4756039381027222, -1.8028450012207031, -1.1635098457336426, 1.2170406579971313, 0.8720678687095642, 0.0, 0.0]]"
0,1771,"[0.4573080539703369, 0.14207854866981506, 0.5974818468093872]","[0.5004545450210571, 0.13855311274528503, 0.4250231087207794]","[0.3854042887687683, 0.0628577321767807, 0.4271836280822754]","[0.358350545167923, 0.05465679243206978, 0.4100086987018585]","[0.5600247979164124, -2.1971389287500642e-05, 0.4750041365623474]","[0.6709928512573242, 0.0001013173969113268, 0.4750032126903534]","[[0.5000002384185791, 0.2000001072883606, 0.4049999713897705]]",7.905781e-05,"[[4.0857720375061035, -1.475684642791748, -1.8027548789978027, -1.16350257396698, 1.2170605659484863, 0.8720146417617798, 0.0, 0.0]]"
0,1772,"[0.4573330879211426, 0.14208291471004486, 0.5974888205528259]","[0.5004509091377258, 0.13855354487895966, 0.42502662539482117]","[0.3854042887687683, 0.0628577247262001, 0.4271836280822754]","[0.3583505153656006, 0.05465678870677948, 0.4100086987018585]","[0.5600568652153015, 1.0267942343489267e-05, 0.4750039875507355]","[0.6710181832313538, 9.543410124024376e-05, 0.47500079870224]","[[0.4999999701976776, 0.2000000923871994, 0.40499988198280334]]",6.689553e-05,"[[4.085723400115967, -1.4757615327835083, -1.802668571472168, -1.163496494293213, 1.2170796394348145, 0.8719638586044312, 0.0, 0.0]]"
0,1773,"[0.45735716819763184, 0.14208686351776123, 0.5974956750869751]","[0.5004546046257019, 0.13855309784412384, 0.4250231087207794]","[0.3854042887687683, 0.0628577247262001, 0.4271836280822754]","[0.3583505153656006, 0.05465678870677948, 0.4100086987018585]","[0.56004399061203, -2.4833687348291278e-05, 0.47500142455101013]","[0.6710195541381836, 7.231921335915104e-05, 0.47500401735305786]","[[0.5000002980232239, 0.2000001072883606, 0.4049999713897705]]",5.6581142e-05,"[[4.085677146911621, -1.475834608078003, -1.8025867938995361, -1.1634901762008667, 1.2170979976654053, 0.8719155192375183, 0.0, 0.0]]"
0,1774,"[0.45737990736961365, 0.14209067821502686, 0.5975021719932556]","[0.5004509091377258, 0.13855352997779846, 0.42502662539482117]","[0.3854043185710907, 0.0628577172756195, 0.4271836280822754]","[0.3583505153656006, 0.05465678498148918, 0.4100086987018585]","[0.5600311756134033, -5.731024430133402e-06, 0.4750036299228668]","[0.6709928512573242, 0.00010676478268578649, 0.4750038981437683]","[[0.4999999403953552, 0.2000000774860382, 0.40499988198280334]]",4.7875637e-05,"[[4.085633754730225, -1.4759042263031006, -1.8025089502334595, -1.1634843349456787, 1.2171155214309692, 0.8718691468238831, 0.0, 0.0]]"
0,1775,"[0.4574015140533447, 0.142094224691391, 0.5975082516670227]","[0.5004546046257019, 0.13855309784412384, 0.4250231087207794]","[0.3854042887687683, 0.0628577172756195, 0.4271836280822754]","[0.3583505153656006, 0.05465678125619888, 0.4100086987018585]","[0.5600577592849731, 3.984934664913453e-06, 0.47500306367874146]","[0.6710280179977417, 8.791247091721743e-05, 0.4750017821788788]","[[0.5000002384185791, 0.2000000923871994, 0.4049999713897705]]",4.0512758e-05,"[[4.0855913162231445, -1.4759703874588013, -1.8024345636367798, -1.163479208946228, 1.2171320915222168, 0.8718251585960388, 0.0, 0.0]]"
0,1776,"[0.45742225646972656, 0.1420973688364029, 0.5975138545036316]","[0.5004509091377258, 0.13855351507663727, 0.42502662539482117]","[0.3854042887687683, 0.0628577321767807, 0.4271836280822754]","[0.3583505153656006, 0.05465678870677948, 0.4100086987018585]","[0.5600302815437317, -2.772711195575539e-05, 0.47500309348106384]","[0.6710026860237122, 8.281032933155075e-05, 0.47500336170196533]","[[0.4999999403953552, 0.2000000923871994, 0.40499988198280334]]",3.4268396e-05,"[[4.0855512619018555, -1.4760334491729736, -1.8023635149002075, -1.1634743213653564, 1.2171480655670166, 0.8717833161354065, 0.0, 0.0]]"
0,1777,"[0.4574417769908905, 0.1421007663011551, 0.5975192785263062]","[0.5004546046257019, 0.13855312764644623, 0.4250231087207794]","[0.3854043185710907, 0.06285770982503891, 0.4271836280822754]","[0.358350545167923, 0.05465678498148918, 0.4100086987018585]","[0.560039222240448, 1.3302496881806292e-06, 0.4750029742717743]","[0.6709997057914734, 0.00010946294787572697, 0.47500303387641907]","[[0.5000002980232239, 0.2000001072883606, 0.4049999713897705]]",2.8990418e-05,"[[4.085513591766357, -1.476093053817749, -1.8022962808609009, -1.1634705066680908, 1.2171634435653687, 0.8717430233955383, 0.0, 0.0]]"
0,1778,"[0.4574606418609619, 0.142103374004364, 0.5975244045257568]","[0.5004509091377258, 0.13855351507663727, 0.4250265955924988]","[0.3854043185710907, 0.0628577172756195, 0.4271836280822754]","[0.358350545167923, 0.05465678125619888, 0.4100086987018585]","[0.5600554943084717, -8.986480679595843e-07, 0.4750005900859833]","[0.6710271835327148, 7.459746848326176e-05, 0.4750034213066101]","[[0.4999999403953552, 0.2000000923871994, 0.40499988198280334]]",2.4505194e-05,"[[4.085476875305176, -1.4761499166488647, -1.802231788635254, -1.1634668111801147, 1.2171779870986938, 0.8717049360275269, 0.0, 0.0]]"
